iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
3190,133,22,106989,0.102033,0.377869,0.275836,33,0.515625,1.38115,10.2973
3200,134,8,108167,0.103156,0.381836,0.27868,33,0.515625,1.36926,10.2543
3210,134,18,108787,0.103747,0.385132,0.281384,33,0.515625,1.35665,10.2533
3220,135,4,111234,0.106081,0.377441,0.27136,33,0.515625,1.34512,10.8308
3230,135,14,112989,0.107755,0.388977,0.281222,33,0.515625,1.33827,11.0746
3240,135,24,114711,0.109397,0.385681,0.276284,33,0.515625,1.33807,11.265
3250,136,10,115634,0.110277,0.384399,0.274122,34,0.53125,1.33276,11.9235
3260,136,20,116959,0.111541,0.395691,0.28415,34,0.53125,1.33344,12.118
3270,137,6,116786,0.111376,0.388977,0.277601,34,0.53125,1.32493,12.1211
3280,137,16,117217,0.111787,0.399414,0.287627,34,0.53125,1.31268,11.9572
3290,138,2,119207,0.113685,0.396729,0.283044,34,0.53125,1.3029,12.5092
3300,138,12,119922,0.114367,0.394165,0.279799,34,0.53125,1.29827,12.5286
3310,138,22,119216,0.113693,0.384888,0.271194,35,0.546875,1.28986,12.3638
3320,139,8,121396,0.115772,0.382385,0.266613,35,0.546875,1.28017,12.587
3330,139,18,122129,0.116471,0.383911,0.26744,35,0.546875,1.27506,12.5829
3340,140,4,122971,0.117274,0.388672,0.271398,36,0.5625,1.26968,12.5645
3350,140,14,123332,0.117619,0.389465,0.271847,35,0.546875,1.26293,12.6495
3360,140,24,124588,0.118816,0.389465,0.270649,35,0.546875,1.25792,12.7181
3370,141,10,125170,0.119371,0.386047,0.266676,36,0.5625,1.25565,12.9997
3380,141,20,126504,0.120644,0.382874,0.26223,36,0.5625,1.24723,13.0755
3390,142,6,128508,0.122555,0.392151,0.269596,36,0.5625,1.24568,13.4154
3400,142,16,129387,0.123393,0.385071,0.261678,36,0.5625,1.22977,13.7329
3410,143,2,129500,0.123501,0.399719,0.276218,37,0.578125,1.22227,13.5014
3420,143,12,129277,0.123288,0.383606,0.260318,39,0.609375,1.21836,13.3642
3430,143,22,130035,0.124011,0.380066,0.256055,38,0.59375,1.21137,13.2782
3440,144,8,129614,0.12361,0.384766,0.261156,38,0.59375,1.20118,13.3857
3450,144,18,129969,0.123948,0.379395,0.255446,38,0.59375,1.19411,13.2219
3460,145,4,130272,0.124237,0.371643,0.247406,39,0.609375,1.19026,13.3335
3470,145,14,130956,0.124889,0.38501,0.26012,41,0.640625,1.18331,13.4963
3480,145,24,132494,0.126356,0.380981,0.254625,41,0.640625,1.17438,13.5967
3490,146,10,133120,0.126953,0.381531,0.254578,41,0.640625,1.16588,13.6704
3500,146,20,134378,0.128153,0.373474,0.245321,40,0.625,1.16315,13.9735
3510,147,6,134810,0.128565,0.376648,0.248083,42,0.65625,1.15778,13.6714
3520,147,16,134909,0.128659,0.370605,0.241946,42,0.65625,1.15217,13.6069
3530,148,2,135975,0.129676,0.375122,0.245446,43,0.671875,1.14602,14.2326
3540,148,12,137942,0.131552,0.379883,0.248331,43,0.671875,1.13844,14.3104
3550,148,22,138373,0.131963,0.380127,0.248164,43,0.671875,1.13624,14.2817
3560,149,8,138923,0.132487,0.385681,0.253194,43,0.671875,1.13353,14.5091
3570,149,18,140238,0.133741,0.385498,0.251757,43,0.671875,1.12823,14.9688
3580,150,4,141069,0.134534,0.382019,0.247485,43,0.671875,1.12233,14.4302
3590,150,14,142266,0.135675,0.38208,0.246405,43,0.671875,1.11761,15.061
3600,150,24,143972,0.137302,0.378967,0.241665,43,0.671875,1.11324,15.0303
